,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,id, name,is_claimed,is_closed,url,phone,review_count,rating,categories,snippet_text,address,city,state,country,postal_code,neighborhoods,display_address,deals,menu_provider,reservation_url,is_claimed_binary,is_closed_binary,review_count_range,there_is_deal
673,673,1095,1095,st-arnolds-the-abbey-washington,St. Arnolds the Abbey,False,False,https://www.yelp.com/biz/st-arnolds-the-abbey-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026416434.0,10,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Venues & Event Spaces', alias='venues')]",This is one of my favorite places in the area. Mussels with a variety of flavors and broth. They also have pretty good Belgian beer as well.,['3433 Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3433 Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 1,False
674,674,1096,1096,chipotle-mexican-grill-washington-9,Chipotle Mexican Grill,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-washington-9?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024644354.0,22,4.0,"[Category(name='Mexican', alias='mexican'), Category(name='Fast Food', alias='hotdogs')]",I was having a terrible day. Stopped in this chipotle on the way to a friends place. Experienced awesome customer service from Erick and Osmel. Definitely...,['3420 Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3420 Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,,,0.0,0.0,Level 2,False
675,675,1097,1097,atomic-billiards-washington-2,Atomic Billiards,False,False,https://www.yelp.com/biz/atomic-billiards-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023637665.0,103,4.0,"[Category(name='Pool Halls', alias='poolhalls'), Category(name='Bars', alias='bars')]","You might miss this location, but it has a doorway right on Connecticut. 

Giant Jenga-- Free
Happy hour specials every day of the week, but they change...",['3427 Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3427 Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 5,False
676,676,1098,1098,ripple-washington,Ripple,False,False,https://www.yelp.com/biz/ripple-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022447995.0,354,3.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='American (New)', alias='newamerican')]","Pricey but well-executed. If you're coming here for a specific dish, call ahead as their menu changes!

A friend and I came here for dinner and, after...",['3417 Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3417 Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 7,False
677,677,1099,1099,byblos-deli-washington,Byblos Deli,False,False,https://www.yelp.com/biz/byblos-deli-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023646549.0,194,4.0,"[Category(name='Middle Eastern', alias='mideastern')]","My favorite dish here is the Byblos combo. No question, the best baba ghanoush I ever had. The stuffed grape leaves and the hummus are also excellent. They...",['3414 Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3414 Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 5,False
678,678,1100,1100,cleveland-park-bar-and-grill-washington-2,Cleveland Park Bar and Grill,False,False,https://www.yelp.com/biz/cleveland-park-bar-and-grill-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028068940.0,219,3.0,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='American (New)', alias='newamerican')]","My boyfriend did not lie when he promised the nachos would be some of the best I have ever had! They were delicious!!! Loaded with chunks of chicken,...",['3421 Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3421 Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 6,False
679,679,1101,1101,nam-viet-pho-79-washington,Nam-Viet Pho 79,False,False,https://www.yelp.com/biz/nam-viet-pho-79-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022371015.0,256,3.0,"[Category(name='Vietnamese', alias='vietnamese')]","Over the years, Nam-Viet Pho 79 in Cleveland Park has not changed, both in terms of its traditional menu and interior. I've been served by the same...",['3419 Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3419 Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,,,0.0,0.0,Level 6,False
680,680,1102,1102,firehook-bakery-washington-8,Firehook Bakery,False,False,https://www.yelp.com/biz/firehook-bakery-washington-8?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,8885800745.0,167,3.0,"[Category(name='Bakeries', alias='bakeries'), Category(name='Desserts', alias='desserts'), Category(name='Sandwiches', alias='sandwiches')]","This is the real thing, not the antiseptic and super priced Starbucks. Thanks to loyal customers this has a homey feeling to it. The only annoyance are...",['3411 Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3411 Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 5,False
681,681,1103,1103,fat-petes-barbeque-washington,Fat Pete's Barbeque,False,False,https://www.yelp.com/biz/fat-petes-barbeque-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023627777.0,302,3.5,"[Category(name='Barbeque', alias='bbq')]",The food is sooooo good here! I live all the way across the city and still visit regularly. The hushpuppies are something to write home about. Seriously. My...,['3407 Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3407 Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,eat24,,0.0,0.0,Level 7,False
682,682,1104,1104,spices-asian-restaurant-and-sushi-bar-washington,Spices Asian Restaurant & Sushi Bar,False,False,https://www.yelp.com/biz/spices-asian-restaurant-and-sushi-bar-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026863833.0,319,3.5,"[Category(name='Sushi Bars', alias='sushi'), Category(name='Asian Fusion', alias='asianfusion'), Category(name='Thai', alias='thai')]",I've been to Spices enough so that I've had a chance to try almost everything on the menu.  Even a lobster special that was delicious.  The food never...,['3333-A Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3333-A Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,eat24,,0.0,0.0,Level 7,False
683,683,1105,1105,coppis-organic-restaurant-washington,Coppi's Organic Restaurant,False,False,https://www.yelp.com/biz/coppis-organic-restaurant-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029660770.0,70,4.0,"[Category(name='Italian', alias='italian'), Category(name='Bars', alias='bars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","The food was amazing! ORGANIC ITALIAN?? YES PLEASE!
Fresh and perfectly proportioned not like some Italian places that almost force you to over eat. The...",['3321 Connecticut Ave NW'],Washington,DC,US,20008.0,,"['3321 Connecticut Ave NW', 'Washington, DC 20008']",,eat24,,0.0,0.0,Level 3,False
684,684,1106,1106,vace-washington,Vace,False,False,https://www.yelp.com/biz/vace-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023631999.0,418,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Delis', alias='delis'), Category(name='Italian', alias='italian')]","I'm from the NYC area and am pretty picky about pizza, Vace meets and often exceeds my standards. 

Vace is among the best pizzas in DC and if judged on a...",['3315 Connecticut Ave NW'],Washington,DC,US,20008.0,,"['3315 Connecticut Ave NW', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 7,False
685,685,1107,1107,fresh-med-washington,Fresh Med,False,False,https://www.yelp.com/biz/fresh-med-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022443995.0,97,3.5,"[Category(name='Greek', alias='greek'), Category(name='Mediterranean', alias='mediterranean')]","I was referred to this place by a good friend of mine. He always spoke highly of fresh med and frankly.. I could see why.

The quantity of the food provided...",['3313 Connecticut Ave NW'],Washington,DC,US,20008.0,,"['3313 Connecticut Ave NW', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 4,False
686,686,1108,1108,ardeo-bardeo-washington,Ardeo + Bardeo,False,False,https://www.yelp.com/biz/ardeo-bardeo-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022446750.0,395,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","I came for a reservation at Bindaas but I came a little early, and so Ardeo seemed to be a great place to kill some time.

The interior was clean, staff...",['3311 Connecticut Ave NW'],Washington,DC,US,20008.0,,"['3311 Connecticut Ave NW', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 7,False
687,687,1109,1109,bindaas-washington,Bindaas,False,False,https://www.yelp.com/biz/bindaas-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022446550.0,36,4.0,"[Category(name='Indian', alias='indpak')]",I just had to try this even though it's a bit out of my usual hood of Bloomingdale/Logan and Near Northeast.  It's the new street food/small plates Indian...,['3309 Connecticut Ave NW'],Washington,DC,US,20008.0,,"['3309 Connecticut Ave NW', 'Washington, DC 20008']",,,,0.0,0.0,Level 2,False
688,688,1110,1110,pho-14-washington-2,Pho 14,False,False,https://www.yelp.com/biz/pho-14-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026866275.0,138,3.5,"[Category(name='Vietnamese', alias='vietnamese')]","Best pho place period. Me, my wife, and my friends all think so. All other pho's are always disappointments so it's nice to come back to this one.

Also,...",['4201 Connecticut Ave NW'],Washington,DC,US,20008.0,['Van Ness/Forest Hills'],"['4201 Connecticut Ave NW', 'Van Ness/Forest Hills', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 5,False
689,689,1111,1111,laliguras-indian-and-nepali-bistro-washington-2,Laliguras Indian & Nepali Bistro,False,False,https://www.yelp.com/biz/laliguras-indian-and-nepali-bistro-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2027355097.0,115,4.0,"[Category(name='Indian', alias='indpak'), Category(name='Himalayan/Nepalese', alias='himalayan')]",Love this place.  It's a little spendy... But the food is great.  Order extra for leftovers.,['4221 Connecticut Ave NW'],Washington,DC,US,20008.0,['Van Ness/Forest Hills'],"['4221 Connecticut Ave NW', 'Van Ness/Forest Hills', 'Washington, DC 20008']",,eat24,,0.0,0.0,Level 5,False
690,690,1112,1112,tempo-di-pasta-washington,Tempo Di Pasta,False,False,https://www.yelp.com/biz/tempo-di-pasta-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2407808517.0,21,4.5,"[Category(name='Food Trucks', alias='foodtrucks'), Category(name='Italian', alias='italian')]","My daughter and I got the chicken milanese from this food truck today.  This fast, friendly, efficient truck serves up individually made, to order,...",[],Washington,DC,US,20008.0,['Van Ness/Forest Hills'],"['Van Ness/Forest Hills', 'Washington, DC 20008']",,,,0.0,0.0,Level 2,False
691,691,1113,1113,potbelly-sandwich-shop-washington-21,Potbelly Sandwich Shop,False,False,https://www.yelp.com/biz/potbelly-sandwich-shop-washington-21?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022372892.0,78,3.5,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Fast Food', alias='hotdogs'), Category(name='Delis', alias='delis')]",Delicious subs and about the same consistent quality with other Potbelly locations!  Treat yourself and get a shake for dessert!,['4300 Connecticut NW'],Washington,DC,US,20008.0,['Van Ness/Forest Hills'],"['4300 Connecticut NW', 'Van Ness/Forest Hills', 'Washington, DC 20008']",,,,0.0,0.0,Level 4,False
692,692,1114,1114,raku-washington-3,Raku,False,False,https://www.yelp.com/biz/raku-washington-3?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022447258.0,83,4.5,"[Category(name='Sushi Bars', alias='sushi'), Category(name='Asian Fusion', alias='asianfusion')]","I've been to another Raku location - and I am so glad that this one opened up near me! (Now only if they delivered!).

I've only had their sushi - but it is...",['3312 Wisconsin Ave NW'],Washington,DC,US,20016.0,,"['3312 Wisconsin Ave NW', 'Washington, DC 20016']",,single_platform,,0.0,0.0,Level 4,False
693,693,1116,1116,cactus-cantina-washington,Cactus Cantina,False,False,https://www.yelp.com/biz/cactus-cantina-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026867222.0,565,3.5,"[Category(name='Tex-Mex', alias='tex-mex'), Category(name='Mexican', alias='mexican')]","I'm hesitant to review this place again because the lines are long enough, this place is extremely popular but they've earned it.  I enjoy myself every...",['3300 Wisconsin Ave NW'],Washington,DC,US,20016.0,,"['3300 Wisconsin Ave NW', 'Washington, DC 20016']",,single_platform,,0.0,0.0,Level 8,False
694,694,1117,1117,dukes-counter-washington,Duke's Counter,False,False,https://www.yelp.com/biz/dukes-counter-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2027334808.0,36,4.5,"[Category(name='Burgers', alias='burgers'), Category(name='Pubs', alias='pubs'), Category(name='Sandwiches', alias='sandwiches')]","Burger heaven!!! Went Sunday at noon and really wanted a burger. The ""brunchie burger"" did not disappoint!!! The hubs had the burger as well and says is one...",['3000 Connecticut Ave NW'],Washington,DC,US,20008.0,['Woodley Park'],"['3000 Connecticut Ave NW', 'Woodley Park', 'Washington, DC 20008']",,,,0.0,0.0,Level 2,False
695,695,1119,1119,2-amys-neapolitan-pizzeria-washington,2 Amys Neapolitan Pizzeria,False,False,https://www.yelp.com/biz/2-amys-neapolitan-pizzeria-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028855700.0,1377,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian')]","I came here with a friend for a late lunch after a day at the zoo. The walk was around two miles from the bottom of the zoo (where the parking lot is).

The...",['3715 Macomb St NW'],Washington,DC,US,20016.0,,"['3715 Macomb St NW', 'Washington, DC 20016']",,single_platform,,0.0,0.0,Level 9,False
696,696,1125,1125,hot-n-juicy-crawfish-washington,Hot N Juicy Crawfish,False,False,https://www.yelp.com/biz/hot-n-juicy-crawfish-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022999448.0,886,4.0,"[Category(name='Seafood', alias='seafood'), Category(name='Cajun/Creole', alias='cajun')]","I am still a huge huge fan of Hot N Juicy Crawfish! 

I would recommend getting their set meal with jumbo shrimp, crawfish, andouille sausages, corn, boiled...",['2651 Connecticut Ave NW'],Washington,DC,US,20008.0,['Woodley Park'],"['2651 Connecticut Ave NW', 'Woodley Park', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 8,False
697,697,1127,1127,3000porter-washington,3000porter,False,False,https://www.yelp.com/biz/3000porter-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,,4,4.0,"[Category(name='Dance Clubs', alias='danceclubs')]",This place is effing amazing! I thought I was at a super model photo shoot. I had 5x Johnny walker blues on the house. Night ended up taking two male models...,['3000 Porter St Nw'],Washington,DC,US,20008.0,['Cleveland Park'],"['3000 Porter St Nw', 'Cleveland Park', 'Washington, DC 20008']",,,,0.0,0.0,Level 1,False
698,698,1129,1129,amc-loews-uptown-1-washington,AMC Loews Uptown 1,False,False,https://www.yelp.com/biz/amc-loews-uptown-1-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029665401.0,161,4.0,"[Category(name='Cinema', alias='movietheaters')]","Not every movie I want to see plays here, and they tend to pickup big blockbusters, but when something I want to see is here I try to make it to the Uptown...",['3426 Connecticut Ave NW'],Washington,DC,US,20008.0,['Cleveland Park'],"['3426 Connecticut Ave NW', 'Cleveland Park', 'Washington, DC 20008']",,,,0.0,0.0,Level 5,False
699,699,1136,1136,nanny-o-briens-irish-pub-washington,Nanny O'Brien's Irish Pub,False,False,https://www.yelp.com/biz/nanny-o-briens-irish-pub-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026869189.0,157,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Music Venues', alias='musicvenues'), Category(name='Irish', alias='irish')]","I regularly meet up with friends at Nanny O' Briens to play board games, and I enjoy this place

Pros

- Service is usually really good. The bartender is...",['3319 Connecticut Ave NW'],Washington,DC,US,20008.0,,"['3319 Connecticut Ave NW', 'Washington, DC 20008']",,,,0.0,0.0,Level 5,False
700,700,1138,1138,bardeo-wine-bar-washington,Bardeo Wine Bar,False,False,https://www.yelp.com/biz/bardeo-wine-bar-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022446550.0,76,4.0,"[Category(name='Wine Bars', alias='wine_bars')]","Best dinner I've had in like a yr. No exaggeration.

BF and I were in the neighborhood for a birthday party last month and met up with a bunch of friends...",['3309 Connecticut Ave NW'],Washington,DC,US,20008.0,,"['3309 Connecticut Ave NW', 'Washington, DC 20008']",,,,0.0,0.0,Level 4,False
701,701,1146,1146,lillies-restaurant-and-bar-washington,LiLLiES Restaurant & Bar,False,False,https://www.yelp.com/biz/lillies-restaurant-and-bar-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024504824.0,169,3.0,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Bars', alias='bars'), Category(name='Italian', alias='italian')]","BRUNCH review only

I recently moved into an apartment around the corner from LiLLies, so I purchased a Groupon and used it yesterday for a casual brunch...",['2915 Connecticut Ave NW'],Washington,DC,US,20008.0,['Woodley Park'],"['2915 Connecticut Ave NW', 'Woodley Park', 'Washington, DC 20008']",,eat24,,0.0,0.0,Level 5,False
702,702,1147,1147,bar-civita-washington,Bar Civita,False,False,https://www.yelp.com/biz/bar-civita-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025881211.0,100,4.0,"[Category(name='American (New)', alias='newamerican')]","If you're visiting Woodley Park, you have to eat here. The atmosphere is relaxed, the servers are friendly and laid-back, and the food is incredible. The...",['2609 24th St NW'],Washington,DC,US,20008.0,['Woodley Park'],"['2609 24th St NW', 'Woodley Park', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 4,False
703,703,1149,1149,open-city-washington,Open City,False,False,https://www.yelp.com/biz/open-city-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023322331.0,1263,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Diners', alias='diners'), Category(name='Pizza', alias='pizza')]","I've been here several times, and every time the experience has been good, but there is always room for improvement.

On my most recent visit, Open City ran...",['2331 Calvert St NW'],Washington,DC,US,20008.0,['Woodley Park'],"['2331 Calvert St NW', 'Woodley Park', 'Washington, DC 20008']",,,,0.0,0.0,Level 9,False
704,704,1150,1150,the-gin-joint-washington,The Gin Joint,False,False,https://www.yelp.com/biz/the-gin-joint-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022344110.0,20,4.0,"[Category(name='Cocktail Bars', alias='cocktailbars')]","If you like gin, this is the place. Every kind of gin you never knew existed. The friendly staff will let you sniff and sample the merchandise, and give you...","['New Heights Restaurent', '2317 Calvert St, NW']",Washington,DC,US,20008.0,['Woodley Park'],"['New Heights Restaurent', '2317 Calvert St, NW', 'Woodley Park', 'Washington, DC 20008']",,,,0.0,0.0,Level 2,False
705,705,1151,1151,marquee-bar-and-lounge-washington,Marquee Bar And Lounge,False,False,https://www.yelp.com/biz/marquee-bar-and-lounge-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022340700.0,4,4.5,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Lounges', alias='lounges')]",We stayed at the Omni Hotel and were thrilled by their in-house bar and lounge. The Marquee offers up the quiet and personable experience that you honestly...,['2500 Calvert St NW'],Washington,DC,US,20008.0,['Woodley Park'],"['2500 Calvert St NW', 'Woodley Park', 'Washington, DC 20008']",,,,0.0,0.0,Level 1,False
706,706,1158,1158,marx-cafe-washington,Marx Cafe,False,False,https://www.yelp.com/biz/marx-cafe-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025187600.0,143,3.5,"[Category(name='Bars', alias='bars'), Category(name='Italian', alias='italian'), Category(name='Greek', alias='greek')]","This is a cute little neighborhood spot.  It isn't a place I would go to impress a foodie with gourmet cuisine, but it is a good place to get a decent,...",['3203 Mt Pleasant St NW'],Washington,DC,US,20010.0,['Mount Pleasant'],"['3203 Mt Pleasant St NW', 'Mount Pleasant', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 5,False
707,707,1160,1160,the-raven-grill-washington,The Raven Grill,False,False,https://www.yelp.com/biz/the-raven-grill-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023878411.0,122,4.0,"[Category(name='Dive Bars', alias='divebars')]","Bring Cash!!!! Or they have an ATM. no Cards. :/

The true definition of a dive bar in the heart of Mt Pleasant.",['3125 Mt Pleasant Ave NW'],Washington,DC,US,20010.0,['Mount Pleasant'],"['3125 Mt Pleasant Ave NW', 'Mount Pleasant', 'Washington, DC 20010']",,,,0.0,0.0,Level 5,False
708,708,1167,1167,the-wonderland-ballroom-washington,The Wonderland Ballroom,False,False,https://www.yelp.com/biz/the-wonderland-ballroom-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022325263.0,450,3.5,"[Category(name='Dance Clubs', alias='danceclubs'), Category(name='Dive Bars', alias='divebars'), Category(name='American (New)', alias='newamerican')]","No better dive in the city.

Wonderland provides exactly what you want from a neighborhood bar: great location, chill atmosphere, and cheap drinks. But it...",['1101 Kenyon St NW'],Washington,DC,US,20009.0,['Columbia Heights'],"['1101 Kenyon St NW', 'Columbia Heights', 'Washington, DC 20009']",,,,0.0,0.0,Level 7,False
709,709,1168,1168,bad-saint-washington,Bad Saint,False,False,https://www.yelp.com/biz/bad-saint-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,,189,4.5,"[Category(name='Filipino', alias='filipino')]","I've been trying to get to this restaurant for a while and finally found the time to carve out of a day for this experience.  

I went on Sunday 10/2....",['3226 11th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3226 11th St NW', 'Columbia Heights', 'Washington, DC 20010']",,,,0.0,0.0,Level 5,False
710,710,1169,1169,room-11-washington,Room 11,False,False,https://www.yelp.com/biz/room-11-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023323234.0,405,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='American (New)', alias='newamerican'), Category(name='Coffee & Tea', alias='coffee')]","I've visited this place time and time again and everytime, I bring new friends who leave raving about it. The dessert for one is outstanding but please...",['3234 11th St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['3234 11th St NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 7,False
711,711,1170,1170,and-pizza-washington-31,&pizza,False,False,https://www.yelp.com/biz/and-pizza-washington-31?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025409760.0,27,4.5,"[Category(name='Pizza', alias='pizza'), Category(name='Vegan', alias='vegan'), Category(name='Vegetarian', alias='vegetarian')]",Glad there is finally one of these in the Columbia Heights area. Great place to personalize your own pizza for a flat price. The pizza is a little over 10...,['1375 Kenyon St NW'],Washington,DC,US,20010.0,['Columbia Heights'],"['1375 Kenyon St NW', 'Columbia Heights', 'Washington, DC 20010']",,single_platform,,0.0,0.0,Level 2,False
